Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
C	GO:0002376	immune system process	40/1385	364/21192	0.10989010989010989	1.681437695878129	3.4677223954012857	9.036277782132904e-4	0.04016625474158076	0.03552683949080674	LTPG5/LYM1/ATMYB29/NA/CTL10/SHM1/SDE3/CEP1/CRK7/CRK4/EGM1/LecRK-IX.1/AtMYB28/MAPKKK5/PUB24/AtGH3.12/CRK5/AtMORC2/ATRBP31/CRK10/ATSYP122/NA/CYP71A13/NA/LIK1/ATGLR3.6/CBRLK1/NA/NA/ANAC092/FLS2/LecRK-IX.2/ATPUB17/RPS2/XLG2/ARCK1/ATDCL3/DELTA-OAT/AGO5/CRK20	40
C	GO:0031349	positive regulation of defense response	18/1385	123/21192	0.14634146341463414	2.239182882803557	3.6446620234848486	0.0010577655615379162	0.04587090654669305	0.04057257378530544	LTPG5/ACD6/ATEXO70B2/EXT-like/PLIP2/MAPKKK5/AtGH3.12/AtMORC2/SARD1/AtRLP51/ATGLR3.6/NA/ANAC092/FLS2/LecRK-IX.2/XLG2/ARCK1/ATGSTU4	18
C	GO:1903338	regulation of cell wall organization or biogenesis	9/1385	41/21192	0.21951219512195122	3.358774324205336	3.9976441160881695	0.0011038156520216276	0.046681812999948294	0.04128981624647608	AtMYB83/FRB1/TED6/TED7/anac075/ANAC007/MYC4/AtMYB43/ATFLA11	9
C	GO:0000302	response to reactive oxygen species	22/1385	165/21192	0.13333333333333333	2.0401444043321297	3.546812361749383	0.0011289752300324954	0.046681812999948294	0.04128981624647608	AtSTOP1/BIP3/COR78/ATXDH1/CAT1/HRG1/CRK7/ABCG40/BT1/F6'H1/HUP35/ATFER1/ANAC059/ATNDPK2/ATWRKY8/ATHSP22.0/ANAC092/ATACP5/TAPX/HSP17.6A/HSP17.6B/AtLEA5	22
C	GO:0019748	secondary metabolic process	29/1385	242/21192	0.11983471074380166	1.8336008592654476	3.4487767703406167	0.001179112129400155	0.04764684922894263	0.04214338567760363	ATGSTU19/FEP3/KFB01/ATCESA3/ATCTL1/ATCAD9/ABCG6/CCOAMT/ATGSTU20/BGLU45/ATGSTU8/F6'H1/ATGST11/MWL1/CYP71A13/DAG2/KFB20/GH3.5/ATGSTF2/FPT1/ATWRKY33/LAP6/ATGSTU27/ATGSTU4/ATCAD1/UGT72E1/AtMYB43/ATGPAT5/CER4	29
D	GO:0009767	photosynthetic electron transport chain	18/1435	58/21192	0.3103448275862069	4.583155112339301	7.364273859215319	2.6785598649307932e-8	4.7303367214677805e-5	4.474604742784388e-5	ATLFNR1/ABC4/PQL3/NDF2/PnsL2/PETC/FTSH5/PSBQ/OEC33/ABC1K1/PSAG/CRR31/PSBB/PGRL1A/AtPGR5/NDF1/PnsL3/ABI2	18
D	GO:0009415	response to water	64/1435	475/21192	0.13473684210526315	1.9897861727489454	5.879845716292101	1.0354827719228791e-7	9.143312876079023e-5	8.649006100218996e-5	SINA2/XERO1/AtMYB124/CRB/ATMYB2/AtEWR1/ATRD22/ATXDH1/RD2/AtOCT4/AHK4/AKR4C8/ABA1/ARCK1/BRL3/AtREM4.2/ATDI8/DEG13/ATSEH/AtCML37/ABIG1/STMP4/ALDH10A9/AtMDAR3/ANAC047/ERD6/AHK1/AtAVP1/STMP3/ATCTL1/AtLtpI-6/AtRbcX1/ABC1K1/PER3/AtLtpI-11/HAI1/ATWRKY46/LTP3/AtLrgB/EGR2/DREB2/ATPHS2/ATGSTU19/AKR4C9/AtDTX50/GLYI4/ATP5CS/DREB19/AtERF71/ARR10/RGLG1/LRK10L1.1/AtLEA4-5/ATGRP7/ATGRP-5/AAO4/ATCBL9/AtPGR5/XTH6/CHL/RDK1/AIF/ASPG1/ABI2	64
D	GO:0009414	response to water deprivation	62/1435	461/21192	0.13449023861171366	1.9861443461041364	5.769285118272984	1.7468487753008008e-7	1.0283116457270714e-4	9.72718949614867e-5	SINA2/XERO1/AtMYB124/CRB/ATMYB2/AtEWR1/ATRD22/ATXDH1/RD2/AtOCT4/AHK4/AKR4C8/ABA1/ARCK1/BRL3/AtREM4.2/ATDI8/DEG13/ATSEH/AtCML37/ABIG1/STMP4/ALDH10A9/AtMDAR3/ERD6/AHK1/AtAVP1/STMP3/ATCTL1/AtLtpI-6/AtRbcX1/ABC1K1/PER3/AtLtpI-11/HAI1/ATWRKY46/LTP3/AtLrgB/EGR2/DREB2/ATPHS2/ATGSTU19/AKR4C9/AtDTX50/GLYI4/ATP5CS/DREB19/AtERF71/ARR10/RGLG1/LRK10L1.1/AtLEA4-5/ATGRP7/AAO4/ATCBL9/AtPGR5/XTH6/CHL/RDK1/AIF/ASPG1/ABI2	62
D	GO:0019684	photosynthesis, light reaction	30/1435	165/21192	0.18181818181818182	2.6850807728856507	5.8561907508497875	6.245226647523375e-7	2.75726756488157e-4	2.6082038656893673e-4	ATLFNR1/ABC4/ATSIG5/PQL3/NDF2/PnsL2/PETC/AtTLP18.3/PPD1/LHB1B2/DEG13/LPA1/AB180/FTSH5/PSBQ/PSBW/OEC33/DEG2/ABC1K1/PSAG/CRR31/PSBB/ATHDA14/PGRL1A/PPL1/OHP2/AtPGR5/NDF1/PnsL3/ABI2	30
D	GO:0015979	photosynthesis	35/1435	227/21192	0.15418502202643172	2.2769958096056735	5.213101055043515	4.154196974612774e-6	0.0014672623714332318	0.0013879390734127311	ATLFNR1/ABC4/ATSIG5/PQL3/NDF2/PnsL2/PETC/AtTLP18.3/PPD1/LHB1B2/DEG13/LPA1/AB180/FTSH5/RBCS3B/PSBQ/PSBW/OEC33/DEG2/ABC1K1/PSAG/CRR31/PSBB/ATHDA14/RPOD1/PGRL1A/PPL1/OHP2/RBCS1A/GAPA/AtPGR5/NDF1/PnsL3/PSBP-2/ABI2	35
D	GO:0006979	response to oxidative stress	53/1435	425/21192	0.12470588235294118	1.841649518343923	4.723675322667869	1.252369285175134e-5	0.003686140262698811	0.0034868597466191894	AtSIP2/NA/ADC2/CRK7/ATXDH1/HSP17.6C/2CPA/ATPCB/DUF760-6/NA/AtZAT12/ATBT2/ATNUDT2/RMG1/NA/CYP20-3/ATMC8/AtBBE24/NA/AtCML37/ATBCB/ATPDX1/ATACP5/NA/ATBT4/ATHSP17.4/ABC1K1/ATLACS7/NA/DHAR2/AtHMP31/ALPHA-DOX1/ATSEN1/ADC1/GATL10/CRK6/NA/ATPRX/PRXIID/AtUSP/ATGSTU19/ATHSFA2/ZAT7/GLYI4/ATP5CS/TAPX/APX4/AAO4/NA/MAF1/CHL/ATMSRB8/HUP26	53
D	GO:0009451	RNA modification	46/1435	360/21192	0.12777777777777777	1.8870150987224155	4.574650877510102	2.4958985012016567e-5	0.006296795361603037	0.005956377325424105	NA/NA/NA/NA/MEF18/NA/OTP90/EMB3102/NA/NA/MEF37/MEF10/LOI1/NA/NA/SLO2/NA/POCO1/NA/NA/GRS1/ATIPT1/NA/ABO8/NA/NA/OTP81/NA/NA/NA/MEF8S/NA/NA/NA/TRUA5/NA/ATRBP31/NA/NA/REME1/NA/MEF32/MEF13/EMB2758/PDM1/NA	46
D	GO:0006091	generation of precursor metabolites and energy	51/1435	429/21192	0.11888111888111888	1.7556297361175408	4.261218567736285	6.453361662455574e-5	0.013087712748908244	0.012380163397816883	ATLFNR1/ABC4/ATIVD/ATSIG5/PQL3/NDF2/PnsL2/PETC/NA/AtTKL1/AtTLP18.3/PPD1/LHB1B2/DEG13/E1-OGDH2/LPA1/NAD9/AtFBA2/AB180/FTSH5/NAD7/PSBQ/HUP17/PSBW/OEC33/DEG2/ABC1K1/ATFD3/PFK2/PSAG/CRR31/PSBB/ATHDA14/ATPPC3/PGRL1A/ATPHS2/PPL1/LPD1/cPGK2/OHP2/AtFBA1/PDH-E1/c-NAD-MDH2/AtPGR5/NDF1/G6PD4/NAD4L/PnsL3/HUP26/G6PD5/ABI2	51
D	GO:0022900	electron transport chain	22/1435	131/21192	0.16793893129770993	2.480112774955449	4.579648406536153	6.669842284268074e-5	0.013087712748908244	0.012380163397816883	ATLFNR1/ABC4/PQL3/NDF2/PnsL2/PETC/NA/FTSH5/NAD7/PSBQ/OEC33/ABC1K1/ATFD3/PSAG/CRR31/PSBB/PGRL1A/AtPGR5/NDF1/NAD4L/PnsL3/ABI2	22
D	GO:0009751	response to salicylic acid	28/1435	197/21192	0.14213197969543148	2.0989971524080726	4.176504148056482	1.5672184243234387e-4	0.027677077373551927	0.026180796204224182	ATNUDT6/KH29/ALD1/STMP7/ATBT2/EDS5/NA/ATSYP41/CPK31/DREB26/ATBT4/STMP4/GLIP1/STMP3/ATWRKY18/DHAR2/ATPP2-A5/ALPHA-DOX1/ATWRKY46/ATWRKY60/NA/GLYI4/ANK/NA/ATGRP-5/BAP1/AP4.3A/AtBRN1	28
